"CpG","PC10_pValue_C2"
"cg20928429",0.136830459191999
"cg15468521",0.756436549936186
"cg00867446",0.73566402257341
"cg18136932",0.837598894201305
"cg26059919",0.703472028546385
"cg01119763",0.17332548623589
"cg11423096",0.718326906445366
"cg06679319",0.39265914234683
"cg00401552",0.6906167502435
"cg00421693",0.982061736197913
"cg13884995",0.807950192671279
"cg22788329",0.208892424660206
"cg07856975",0.0122636734074208
"cg05878786",0.521644335269455
"cg12032713",0.358696372016172
"cg16426779",0.981432127961457
"cg25940417",0.234472768350019
"cg02324367",0.805221283031403
"cg03476791",0.643334597041978
"cg02888990",0.659130155801208
"cg03190725",0.779194288036503
"cg26104986",0.273799003530348
"cg04458317",0.401540719339063
"cg26885816",0.0950537412456598
"cg03804732",0.507513746705861
"cg12835313",0.424048096289514
"cg09154850",0.356871242557728
"cg21564514",0.378330893727387
"cg10512745",0.998080313945266
"cg17914485",0.759849732811592
"cg01476969",0.53222778902039
"cg09403956",0.0876399794154788
"cg08526209",0.894306079057666
"ch.2.79384614F",0.0578882658150607
"cg15782604",0.588377817124637
"cg14381908",0.838553792330721
"cg23344395",0.0665402686166465
"cg01662158",0.545125025666043
"cg08843314",0.0445344837375314
"cg13779868",0.501929112779066
"cg00628788",0.906099918972153
"cg01441127",0.558867944786146
"cg01730970",0.470232403673975
"cg01289541",0.743315941381263
"cg23523359",0.0718181035038517
"cg03654299",0.122710517950734
"cg14784788",0.291843274829627
"cg15411280",0.365679359398911
"cg00969162",0.702361798605168
"cg06978514",0.181506867920676
"cg10329418",0.652255623726514
"cg09897002",0.219397396142563
"cg14446165",0.869982345526978
"cg24050474",0.653764437522278
"cg07068768",0.514398979487223
"cg07632488",0.436108788464719
"cg02492567",0.956960917210113
"cg19714749",0.701512226038453
"cg12976793",0.017824082408113
"cg04077692",0.267706850124456
"cg09462350",0.988741247553957
"cg05962382",0.4367646409848
"cg02221765",0.102520196887005
"cg18286323",0.786657929211582
"cg25826721",0.304753634859142
"cg09740671",0.523046344582361
"cg04132809",0.563908483563
"cg09306186",0.533455072292839
"cg16499645",0.721511354981508
"cg14047244",0.594006575613449
"cg01439876",0.647809126543428
"cg20443778",0.586588174411164
"cg07745434",0.58559961247137
"cg14541372",0.297592223123995
"cg26799806",0.0730599804299927
"cg11980188",0.26675950190781
"cg19025224",0.0446633328580747
"cg01767230",0.0626071575909505
"cg02030008",0.615241409039216
"cg05533329",0.206998660951754
"cg15885953",0.261465318426923
"cg02638338",0.477209723933579
"cg08234507",0.567009700307457
"cg18811130",0.976725123656296
"cg19157199",0.647125130177943
"cg26791242",0.671956275011083
"cg07122009",0.603830103419032
"cg03045764",0.663433948593151
"cg19622623",0.447850222078695
"cg27041096",0.35643641765535
"cg01757312",0.749596205686472
"cg01820093",0.680392594898916
"cg04888234",0.576877493997676
"cg18105179",0.412110562909777
"cg19449917",0.76882377512117
"cg26690334",0.143839933487162
"cg13869341",0.386933979749348
"cg21644856",0.909810016049007
"cg21134542",0.735960593293989
"cg01284709",0.141961548229272
"cg01756564",0.517189418769593
"cg08246527",0.702724365125266
"cg15720926",0.637547900449562
"cg20511807",0.923239327487791
"cg11529663",0.940692922496197
"cg09690632",0.344594202758201
"cg25243775",0.888097843894259
"cg14341968",0.137746594797433
"cg01698448",0.442157489926591
"cg00806704",0.917035571205591
"cg05688523",0.127777435580809
"cg07992377",0.972497139552744
"cg13898166",0.235375802047044
"cg13328151",0.154972107646969
"cg10163050",0.782627158988825
"cg26147338",0.371000443104103
"cg14897298",0.354669885643894
"cg02318282",0.21928103606827
"cg20401521",0.550043155099104
"cg01614101",0.875753658869699
"cg23615741",0.143445657387438
"cg02861966",0.9514979581636
"cg06839388",0.900104423414198
"cg07363977",0.0977343623151991
"cg08535184",0.737022355588172
"cg11167446",0.174463373237142
"cg05590793",0.000341195358705514
"cg01327202",0.117149693491428
"cg11958040",0.23183969472897
"cg01531569",0.802663850949629
"cg12203198",0.257702775109506
"cg01949171",0.592149262229185
"cg25730555",0.0491038349212049
"cg00324223",0.268175816794256
"cg21847720",0.405884429509673
"cg16656875",0.66110060743918
"cg12103265",0.605613802813092
"cg17530031",0.140496390575305
"cg21908960",0.204482856576641
"cg04230073",0.128670818744412
"cg21915742",0.694124362925618
"cg11015549",0.981521291977168
"cg16596106",0.476177103778215
"cg04559824",0.0887936010818974
"cg04854794",0.329664759580842
"cg26937943",0.835125729861553
"cg15371881",0.757099368557442
"cg11906829",0.0898767174495873
"cg16652874",0.30460903305003
"cg17081976",0.176335454335019
"cg13790796",0.356172965257342
"cg27250032",0.162942874082664
"cg18605137",0.0989093407308363
"cg23593986",0.4830603104801
"cg06176987",0.738295576832965
"cg15037358",0.705340402419861
"cg26075202",0.901772336944776
"cg27611699",0.0229119404527105
"cg17146570",0.980481186140816
"cg17158424",0.235895409525127
"cg04020944",0.624534978093214
"cg11294364",0.417069947952047
"cg07574216",0.144554887603998
"cg03642695",0.593402817924438
"cg15521745",0.538487314871086
"cg24055302",0.443925781488548
"cg10068300",0.507418051184434
"cg27353640",0.0975222249849737
"cg14824901",0.359150527494651
"cg01550348",0.625639994274479
"cg02557695",0.857593224462807
"cg00839642",0.0752289994712105
"cg05079794",0.003908037019599
"cg09510246",0.0141323851608853
"cg20919730",0.34933842232198
"cg25413748",0.159708810539085
"cg08956101",0.748363431178234
"cg15373239",0.762366063703493
"cg27320518",0.00737564183368463
"cg10158369",0.631408264398508
"cg20484832",0.153434809931696
"cg13079528",0.6766841328761
"cg18392187",0.323888037928441
"cg17928152",0.502120055885772
"cg05142373",0.780598352061774
"cg04435546",0.831600854672063
"cg05480453",0.0940862722470745
"cg00900735",0.36033308884659
"cg01247628",0.695477794589471
"cg05181041",0.886484742726809
"cg04213089",0.338280590349257
"cg21203569",0.37997666261223
"cg12156831",0.0809528428946821
"cg23711051",0.621101353200435
"cg24335138",0.967388997440538
"cg11496113",0.0789469767515589
"cg08487909",0.321745125378067
"cg18347238",0.345588757981153
"cg15152331",0.245394067609551
"cg17970078",0.659800410269579
"cg04342425",0.355728981755424
"cg07440387",0.168554719141612
"cg13005002",0.348361192997037
"cg17984022",0.840809357556137
"cg10517535",0.244483156965882
"cg14436861",0.0892791094572194
"cg17076890",0.920434833925423
"cg26787199",0.618363983816842
"cg07568665",0.245272187381215
"cg04643444",0.295794547601873
"cg08816023",0.864144972163752
"cg01610164",0.21808011776169
"cg22850387",0.304536656028278
"cg24240626",0.0931390232986331
"cg07511098",0.249413253741556
"cg16360717",0.8852900209217
"cg18138671",0.781363353102289
"cg19200333",0.315823067850488
"cg02222728",0.859662263657654
"cg00914384",0.423131092649715
"cg21627775",0.918616366581358
"cg11716795",0.200925125286533
"cg06259881",0.729950322677447
"cg13081720",0.29984171652233
"cg17584085",0.580698330307744
"cg19795594",0.350431198394546
"cg02850689",0.162041906241764
"cg08333703",0.971211609190378
"cg16185834",0.667929585298144
"cg21828629",0.0536659554853475
"cg02302097",0.246143300984659
"cg06627916",0.0949626903978118
"cg07191791",0.359275765811632
"cg05785947",0.790512019247785
"cg02029687",0.798316425738314
"cg18757817",0.587012795644323
"cg10473383",0.155947772473747
"cg15113766",0.272991268214523
"cg20578258",0.0614455363936023
"cg24642372",0.588373561219032
"cg19604060",0.0452452033404373
"cg26891951",0.270777771360145
"cg15900657",0.835718490900068
"cg20532925",0.105627884272363
"cg20535425",0.96620812534526
"cg22648135",0.329397339153681
"cg05538980",0.546947781869781
"cg04809988",0.986669062002647
"cg01440333",0.263929705878449
"cg00229868",0.13397848777477
"cg17101681",0.0371747812964286
"cg08399404",0.994158032565696
"cg18208171",0.282329076220433
"cg01967586",0.266556149518736
"cg24329557",0.441557006255492
"cg05912212",0.461448859246986
"cg16467507",0.720705983864798
"cg18618334",0.76881510938454
"cg24112010",0.213656565375278
"cg24158045",0.339539655093382
"cg27635422",0.121121845975292
"cg14106308",0.938120587651279
"cg18565268",0.765813655348307
"cg23760103",0.0839607398306722
"cg05200540",0.228915261331625
"cg23900774",0.510774506546752
"cg13452923",0.0717980212091419
"cg19055231",0.972802580745904
"cg10108237",0.874784590289466
"cg06859037",0.42246511832874
"cg21503330",0.0999843779209261
"cg02883150",0.488151667838068
"cg14595570",0.650327533771578
"cg18485729",0.0922967216161107
"cg19463975",0.482257714599356
"cg09799039",0.689961668483073
"cg23029801",0.87090804891025
"cg05315443",0.514689527820668
"cg00696044",0.519551046760661
"cg21545862",0.520592737580108
"cg07884764",0.0390938325074718
"cg04878072",0.425165962013925
"cg18828137",0.209681483716053
"cg03934713",0.968479870462597
"cg07502389",0.764977699348018
"cg26992245",0.263465955426921
"cg26916166",0.857550015187772
"cg14921898",0.916542264951777
"cg15397448",0.19532911743477
"cg01533258",0.896276626714051
"cg01465527",0.892144149771481
"cg13558090",0.219735724117132
"cg20724862",0.5187665685481
"cg02070740",0.00298058133297455
"cg15562758",0.859617139129944
"cg10256255",0.807629901345975
"cg03318593",0.949521024969756
"cg23619217",0.389791315571083
"cg02230103",0.417446313146033
"cg01726767",0.379434765805756
"cg12055459",0.230644127203967
"cg06269299",0.567194499394122
"cg15840949",0.121769396520277
"cg25837480",0.562632779154487
"cg21777188",0.564857965369763
"cg19766441",0.994763807926293
"cg05502645",0.401337295247556
"cg23356505",0.868140671215407
"cg19963231",0.722674321826689
"cg17717866",0.288817671549441
"cg10994247",0.436230595256951
"cg24208588",0.379368392416567
"cg09437522",0.215318120415519
"cg14514987",0.67957620280913
"cg20103919",0.745152620334964
"cg10169364",0.458854025001978
"cg02201836",0.773194448946693
"cg04932329",0.916405207196838
"cg18886274",0.0242089488717435
"cg20851097",0.281487902656043
"cg05239225",0.167137129618605
"cg17862135",0.890467721544061
"cg09794444",0.897973473141163
"cg00458878",0.500454460200639
"cg01676105",0.689266347170193
"cg07085287",0.45213203234416
"cg04561005",0.528625878064131
"cg24675673",0.113018003302839
"cg03695251",0.00314056960188179
"cg26358950",0.562725668285404
"cg11742268",0.0833901130355074
"cg07821739",0.168039374976763
"cg20691580",0.557762067654393
"cg00632778",0.837593939606136
"cg20593059",0.102999619699516
"cg02062816",0.233731947989621
"cg27561954",0.762280672241916
"cg19033466",0.397356055984719
"cg24463476",0.273300588839465
"cg15578811",0.297088546584083
"cg16655343",0.596029506524783
"cg00004700",0.579659006316188
"cg06533042",0.534540570618377
"cg10898310",0.0175128919940677
"cg07055769",0.570053253038422
"cg07466193",0.657380525852897
"cg21356536",0.893655863981028
"cg04944537",0.209684148568134
"cg05968268",0.139083847916306
"cg26053840",0.764255977542214
"cg16561155",0.0669676135099904
"cg10037068",0.595505055873533
"cg12960729",0.646386129306877
"cg17261508",0.0472489742359121
"cg24384519",0.715515462660454
"cg02125400",0.317237304601982
"cg19389372",0.346344921267679
"cg16476345",0.512253388677724
"cg25290938",0.817331560563978
"cg00036408",0.986565091211947
"cg03832737",0.13928084185733
"cg21007509",0.347312078861094
"cg22937354",0.493158044329158
"cg11272244",0.743512385568623
"cg02920992",0.748963939075631
"cg18576800",0.400659842437055
"cg01450953",0.816074597183942
"cg10837653",0.578745288022854
"cg01916237",0.172727824444368
"cg08893087",0.000980863189669612
"cg07698804",0.421751856900239
"cg24710631",0.350331767673839
"cg25895913",0.0648760186006219
"cg24882714",0.458588443778022
"cg16962045",0.648050190492609
"cg08022717",0.667550055257381
"cg17511873",0.743984633669998
"cg26544870",0.454889750439564
"cg16800165",0.620467345223231
"cg11404751",0.263037034566267
"cg15837531",0.660925654498607
"cg02188443",0.281174471284336
"cg16399632",0.296182531424195
"cg15058605",0.815401371079334
"cg00388391",0.906623263864062
"cg07441659",0.640111911456332
"cg12810837",0.178573751345238
"cg06159486",0.988681712670594
"cg26705574",0.158117129242839
"cg27204616",0.702190334177951
"cg02753719",0.0781142658485525
"cg16122736",0.379263964709291
"cg10661263",0.174783570699507
"cg00099869",0.979472297164471
"cg26012092",0.359498247781852
"cg17146638",0.406596814981226
"cg02260710",0.432685360092073
"cg18885372",0.274357758067577
"cg19863595",0.386578263601192
"cg07054095",0.814078078341719
"cg01354782",0.547186295637307
"cg02287710",0.497500823673817
"cg04770195",0.70818503583659
"cg15968932",0.527770607457345
"cg11291531",0.0949918025589039
"cg01384319",0.678420311562676
"cg00559845",0.799742130207759
"cg07844828",0.420999607764153
"cg05262755",0.708884799423138
"cg05099952",0.384430586114872
"cg06824308",0.65795558419721
"cg18242103",0.649241502871534
"cg03831847",0.212094686746936
"cg14511675",0.64816957366744
"cg24029994",0.0211102584502818
"cg07099073",0.190101496276834
"cg06054159",0.291339458076315
"cg07617246",0.0412460568132479
"cg08158518",0.287592642315181
"cg03208198",0.28765045813511
"cg05182249",0.518409465866488
"cg03927304",0.0750148432975177
"cg14848077",0.351775265136936
"cg05007442",0.873199203409656
"cg07719610",0.489292299998471
"cg09848096",0.128955272989387
"cg10476085",0.734134984834552
"cg01080407",0.194188671422408
"cg24691854",0.112369501831329
"cg17855264",0.655246328930351
"cg01966612",0.427140377286039
"cg16541979",0.153168062693285
"cg24674304",0.928438643744501
"cg02771260",0.905557800747749
"cg03146733",0.486827519452425
"cg20406460",0.531226305047225
"cg02243276",0.164892011361688
"cg01800521",0.900121327635806
"cg26709720",0.822557633881085
"cg04306229",0.755537746275418
"cg25013443",0.833081515513011
"cg18878437",0.583214613929739
"cg00889227",0.583172328855195
"cg14753432",0.148625449703474
"cg10931900",0.39816783250226
"cg06303875",0.38778398225198
"cg06291211",0.713500877912336
"cg22557711",0.776051285544193
"cg17792419",0.000890326010556226
"cg18545596",0.836983440417446
"cg13340269",0.501988476547116
"cg25348336",0.360357869398732
"cg00738849",0.134433154527262
"cg27500337",0.492618152808242
"cg06157924",0.144480898038113
"cg15386350",0.7243482859589
"cg06526620",0.356186848221842
"cg06907356",0.740611581647795
"cg04125710",0.0654204575298497
"cg22877925",0.0195507258676612
"cg09646946",0.538243784306276
"cg24743301",0.162625252095662
"cg14822721",0.220109328310271
"cg27339290",0.428148866093551
"cg18171097",0.638901327648746
"cg23407561",0.286043628854208
"cg10466968",0.965082551556798
"cg02956499",0.243701154913259
"cg10888226",0.59037611988095
"cg10180058",0.203090122052704
"cg03591606",0.0246912024306963
"cg16566943",0.658026799333285
"cg26431595",0.95322720343194
"cg17279754",0.25087532719179
"cg26252350",0.612584550318241
"cg09506037",0.160956045278441
"cg17904575",0.30206221881249
"cg10233133",0.912888463337781
"cg24676071",0.419298814036061
"cg06367149",0.69544736213913
"cg05033701",0.24498575503803
"cg07462448",0.233350301352558
"cg02889869",0.0358518914531494
"cg14972228",0.0439119549342892
"cg01942098",0.292896901437161
"cg17960823",0.469204477330109
"cg13648764",0.050454809119625
"cg11080643",0.994440618582736
"cg25876443",0.517964247172106
"cg14376968",0.253447217099247
"cg26811252",0.549328762097685
"cg18810937",0.206329834142368
"cg20146909",0.0387502320916581
"cg06915732",0.931107327305787
"cg03529367",0.518246610479797
"cg19305040",0.741757837933245
"cg15208375",0.745743155751405
"cg20376082",0.186107009202377
"cg14301932",0.743007405834043
"cg18087256",0.621377736877202
"cg21565823",0.39837126499542
"cg10150592",0.862061588324098
"cg18758335",0.446566655432279
"cg26164773",0.606476360673804
"cg15770599",0.0641251877761537
"cg11569478",0.907173296351718
"cg06943309",0.543122350317384
"cg04843085",0.211146794308233
"cg12520276",0.802830062028158
"cg05376738",0.15011365218364
"cg14656043",0.854054430942742
"cg13152990",0.104763430391038
"cg09296044",0.514529948968467
"cg09069138",0.915087061051407
"cg13120258",0.584752352206442
"cg04571847",0.00930524920913775
"cg20322837",0.146948041405577
"cg01311285",0.124430294993713
"cg16781287",0.612693299683154
"cg19980718",0.735407236380659
"cg05363955",0.107308691302938
"cg18778433",0.825076721219133
"cg24855045",0.206989373559908
"cg01043681",0.292144891930682
"cg15804105",0.24385369663278
"cg20363192",0.514966164422352
"cg14285744",0.579793801909438
"cg19536281",0.471785109881277
"cg15676078",0.616393290020182
"cg06722212",0.0384310164882108
"cg07006818",0.282901189049118
"cg24568548",0.423239214938946
"cg14536764",0.858941724987371
"cg16936094",0.210280633263558
"cg07219542",0.481068577574678
"cg05757530",0.351827463529709
"cg10553343",0.141378870311717
"cg00832581",0.344064344138487
"cg03145290",0.0322620905157805
"cg11128476",0.274855822322279
"cg19470508",0.708648738108761
"cg07557173",0.1443440475726
"cg20565980",0.0645376548074014
"cg04290826",0.065806007483463
"cg24923516",0.594065280086134
"cg16034541",0.687772756491248
"cg08687251",0.833124185712651
"cg19577377",0.205741590840903
"cg00762662",0.479043575699322
"cg16196077",0.765714329839004
"cg11855895",0.77858693386949
"cg16410524",0.410822990504318
"cg04959837",0.71382583797353
"cg25044876",0.0632510283441871
"cg25983144",0.996912148172815
"cg15584221",0.476208298848284
"cg03490766",0.16182054556099
"cg26084259",0.206909709268934
"cg15755348",0.692267717166949
"cg05556038",0.738441784660391
"cg06159220",0.617378398326856
"cg04145998",0.0110411480602726
"cg00125893",0.500213279376783
"cg04523731",0.670471979885792
"cg12743460",0.334955235478974
"cg14574066",0.555876297325889
"cg00243527",0.868644649261404
"cg14795528",0.677232414624585
"cg05258481",0.522776048154935
"cg04354879",0.229504005902593
"cg11562502",0.312639618953433
"cg19390934",0.676855334731904
"cg18230367",0.21610341001881
"cg00267156",0.0630092818616541
"cg05579861",0.5185808271994
"cg27313147",0.733198491513903
"cg11390933",0.212704529314279
"cg14172375",0.572686293842996
"cg17680611",0.17751701646027
"cg00145683",0.838317158282451
"cg12967001",0.934587517526085
"cg12756686",0.781913551048176
"cg16031528",0.39377896242101
"cg08692295",0.766824366397654
"cg12789472",0.747179010697725
"cg24493004",0.320230753788995
"cg24955114",0.630866380445213
"cg19773937",0.737024809610785
"cg11932113",0.31683664819831
"cg12262698",0.23384358202382
"cg12763430",0.431690803476549
"cg13719062",0.914704869837542
"cg22216738",0.337725814393944
"cg26521448",0.291119038955351
"cg05201970",0.734645595665091
"cg07798593",0.55110167660851
"cg09475932",0.46592185386803
"cg04829760",0.709683724337246
"cg22975568",0.355522957385902
"cg25765264",0.147653735686162
"cg10589949",0.882721722333241
"cg24874602",0.461110245799342
"cg17797859",0.103659356357788
"cg10510775",0.483101086403972
"cg22632987",0.41264872204487
"cg15090509",0.927503915289493
"cg12201625",0.561645408893626
"cg22994849",0.875215926099712
"cg09844399",0.0596692928366354
"cg07230999",0.404872181738963
"cg13054007",0.489375069316658
"cg16871435",0.923290153465481
"cg24908198",0.408726230061151
"cg00910844",0.122323150348826
"cg18132256",0.35255161603066
"cg18713646",0.272860594495477
"cg19606364",0.17836768968014
"cg02735962",0.404347352779457
"cg04205715",0.904613959892882
"cg14787581",0.0555208587430006
"cg05190718",0.417201440907559
"cg11598821",0.424304581051296
"cg19233268",0.266517983449273
"cg26616258",0.904120099316671
"cg01588250",0.669682917369452
"cg14669847",0.178732426193114
"cg02717150",0.94759856652965
"cg09148649",0.677354599191711
"cg07001508",0.0817694664890662
"cg18944984",0.561943085925059
"cg18469813",0.92508735279658
"cg06878311",0.486289450054969
"cg27016929",0.15533063268918
"cg06927807",0.148521824530074
"cg08704881",0.0594473480532198
"cg14914822",0.664829913854023
"cg23271556",0.419809103909562
"cg23257502",0.0174509444426844
"cg21503275",0.616880070772408
"cg02046725",0.616836883773904
"cg18493677",0.356311615477615
"cg26607933",0.310538051491306
"cg05581701",0.638231665401255
"cg24730871",0.555396857310922
"cg16257629",0.288679791619489
"cg13507091",0.193849967778291
"cg12223734",0.413331223133623
"cg23457862",0.746702865401808
"cg25349729",0.354385512948226
"cg14661946",0.398570063722378
"cg07094735",0.616089364131185
"cg05678462",0.402315654387696
"cg24867790",0.55412913100147
"cg01341969",0.0954329110916911
"cg21957306",0.792772803564668
"cg16444629",0.898842921028357
"cg19876388",0.151788348418151
"cg09430518",0.922712279228224
"cg13548189",0.995367790669697
"cg01496696",0.146531464198366
"cg11730961",0.074144480539655
"cg16308222",0.162992785537553
"cg03201096",0.957001399219791
"cg21379733",0.319842223074335
"cg01818076",0.201522733455016
"cg23527517",0.620437453883463
"cg07118299",0.28310359126688
"cg18102738",0.318450064796671
"cg05500783",0.838407801909617
"cg06510074",0.977616587733517
"cg15277108",0.24592616962406
"cg21491176",0.595369652257195
"cg15952370",0.409413858255362
"cg15365028",0.312097957720137
"cg03446876",0.181221229772713
"cg01661235",0.780104438701566
"cg02078083",0.0578681382004816
"cg24406344",0.0747194840756746
"cg00267360",0.681805619605343
"cg06189175",0.0525564699279307
"cg24072451",0.885324832630785
"cg10443237",0.397329176614023
"cg06957310",0.798421284959233
"cg18536707",0.832880505970847
"cg19034084",0.806573357988373
"cg19569684",0.818528128939684
"cg08153158",0.257358947906021
"cg21808053",0.0857325275553532
"cg25961567",0.534747478768485
"cg18748134",0.92475730909447
"cg23008562",0.829579232193298
"cg22233843",0.512538547200792
"cg07977927",0.954919307277673
"cg18674487",0.118476679247553
"cg18798111",0.429802823699619
"cg19966063",0.151784289842434
"cg06441398",0.411517674310331
"cg18422972",0.239922230276026
"cg11693364",0.695824674854456
"cg02257793",0.549786358581598
"cg16698038",0.326512992396705
"cg01917340",0.530382927289187
"cg03515927",0.264781418185526
"cg08014106",0.376571749427156
"cg00230715",0.189150381705682
"cg00419822",0.627267938432395
"cg08204702",0.431315716833698
"cg18459475",0.167255063793365
"cg12651712",0.21799244826047
"cg02798066",0.475659487714271
"cg13482010",0.54981003919515
"cg12839172",0.755250496284138
"cg01546814",0.793862623921091
"cg01454638",0.458755422104836
"cg22547861",0.0585706832989824
"cg12856855",0.547980047658575
"cg00827176",0.788844925579729
"cg00024086",0.994963993045021
"cg10106935",0.161914349376148
"cg09802627",0.285766516387684
"cg10880203",0.105398909449294
"cg09010499",0.763263598351276
"cg14423045",0.338169766755878
"cg18193680",0.441285598937877
"cg08383930",0.124041384138595
"cg14438609",0.467616571613441
"cg19908485",0.693400574614144
"cg06944351",0.847018941515663
"cg25360535",0.435140538957739
"cg05384255",0.354679659701108
"cg16205854",0.754946293614234
"cg03619635",0.574584031832102
"cg07029002",0.315154153452101
"cg16710313",0.0291579156039985
"cg07624600",0.453791648507427
"cg13403760",0.548402267108152
"cg19825758",0.737666251455116
"cg10216820",0.974486070593564
"cg06383798",0.893158935630206
"cg24887211",0.461462258003168
"cg22626659",0.460998621922953
"cg21968376",0.0746211444952403
"cg02690609",0.586016736874949
"cg00948677",0.938491324287225
"cg06627009",0.183390513285741
"cg27621514",0.0791343237662909
"cg20806502",0.0531248899969924
"cg03095778",0.00676391914954971
"cg13456504",0.193414937473102
"cg12946705",0.152238767044639
"cg15661450",0.100428767322223
"cg18805870",0.93598656633653
"cg19285774",0.452411283700859
"cg26239391",0.930122094946934
"cg04328729",0.114712429400905
"cg05474004",0.664274605424205
"cg21899743",0.536461951193335
"cg02076804",0.48521644918492
"cg16727862",0.934798409239252
"cg07113199",0.0726027272563995
"cg25780389",0.734584950210111
"cg14585167",0.0357142788093353
"cg25186211",0.410382128120499
"cg22530586",0.208365202992058
"cg18826743",0.343490448733547
"cg06162375",0.507157735235535
"cg03669175",0.148313511205217
"cg05622577",0.91497616881178
"cg11708721",0.335524540128939
"cg02829533",0.177678916263376
"cg03957124",0.103459079897753
"cg23027157",0.82080545467646
"cg14061069",0.173586660829539
"cg16598420",0.774304903851224
"cg18315963",0.596827516225079
"cg03921357",0.722031915964767
"cg10794714",0.760719835685127
"cg04162299",0.486700594320708
"cg02053477",0.11631985242115
"cg20547015",0.656497483575814
"cg10295126",0.0894004436388931
"cg01692757",0.656058180447848
"cg07386008",0.677852467199917
"cg14038949",0.198893395960279
"cg07115976",0.472404519971284
"cg13053150",0.470571504080122
"cg05493407",0.188475402901128
"cg17066527",0.181702672568473
"cg24718367",0.830555333018213
"cg09705243",0.135813286939291
"cg27521562",0.343037650906758
"cg14903810",0.761845213440135
"cg09191750",0.790417923727609
"cg14372324",0.448248368536901
"cg21913632",0.187961367971438
"cg16281322",0.371478981722007
"cg26652155",0.343329538834448
"cg00523628",0.00445137966984562
"cg19870978",0.760811938029829
"cg16936561",0.710951182549163
"cg11324712",0.34830608151342
"cg07353253",0.0957279480877641
"cg03672499",0.24178462930068
"cg11993506",0.212160993477401
"cg10530733",0.326177673780873
"cg27639408",0.0587244153488004
"cg16812352",0.754947193044943
"cg19867481",0.905003078980126
"cg07313835",0.523599596046119
"cg08382705",0.126279866866526
"cg00281132",0.520601210896759
"cg00005297",0.370009875483868
"cg01930746",0.243133283422131
"cg08100535",0.812801597624993
"cg08662757",0.467157257436205
"cg15889847",0.416395683003575
"cg22067472",0.652356787822746
"cg04980002",0.0197002565691141
"cg08284967",0.324588067065406
"cg23473558",0.310853214846831
"cg01723252",0.734331233699246
"cg10307602",0.551960712703498
"cg19201068",0.628264890788353
"cg18522603",0.0781598643272942
"cg02102424",0.746152589647114
"cg17284553",0.851513293808616
"cg02592133",0.207330180187739
"cg07005799",0.898412859133325
"cg02201215",0.553564256206267
"cg19874421",0.0147078976884778
"cg05953243",0.182076839058873
"cg26734696",0.952924074458044
"cg17580935",0.692320575147917
"cg17850880",0.841941447018637
"cg16524830",0.265658725937131
"cg07196514",0.458376164841973
"cg00319761",0.235734882509752
"cg02924954",0.509980334806258
"cg07560408",0.0645612150308163
"cg19231165",0.325762964733201
"cg08782510",0.333042063586492
"cg16154462",0.109984849644771
"cg12837306",0.124524291038924
"cg09321747",0.994190892882727
"cg10142566",0.210552518141212
"cg06712886",0.949434621095259
"cg12756753",0.465179987228275
"cg03891268",0.941450617233734
"cg25273707",0.472475571083575
"cg13562911",0.942432168005737
"cg18100702",0.94516015322561
"cg14436106",0.114305414258253
"cg05687174",0.488582128647074
"cg01800926",0.859158415258523
"cg04005707",0.883212861409161
"cg04922015",0.0687720769529513
"cg03062564",0.0984889879698646
"cg13944084",0.370071384164432
"cg19610519",0.0916951254080935
"cg27004870",0.0236223448016757
"cg00285620",0.444487668003297
"cg20452738",0.25159384023201
"cg17632096",0.971761906692592
"cg24070213",0.618568936956175
"cg22154449",0.739637606508758
"cg03075889",0.0944091853126517
"cg10680210",0.0733343793292401
"cg14141843",0.142287167660411
"cg15586439",0.299172377947423
"cg23371746",0.907751889082006
"cg16252637",0.576131269336985
"cg24698536",0.606599481750653
"cg04858090",0.153032445202522
"cg05660106",0.107296602390814
"cg01943843",0.665556480139525
"cg02086742",0.30105159631297
"cg10706266",0.78202158001635
"cg20768445",0.890910554878157
"cg24640182",0.0993126462619731
"cg24940230",0.697936703397908
"cg08664247",0.450947020752326
"cg21448033",0.986608696997607
"cg11953272",0.948873821821489
"cg10819981",0.2981429201964
"cg13462219",0.792846789579622
"cg04091837",0.354655910939
"cg10824677",0.112549138713385
"cg12177113",0.685871273875917
"cg27303430",0.244303112592742
"cg03371894",0.366227943620219
"cg14375543",0.816165671205747
"cg07351322",0.194423755451687
"cg09072870",0.496295217249051
"cg13978542",0.177077786685103
"cg01142596",0.872270532838639
"cg04628438",0.439867915839458
"cg25271770",0.707446899025996
"cg02934718",0.391448241266232
"cg10769531",0.446148548154013
"cg07063583",0.710315150208076
"cg09726623",0.0868515145416781
"cg20567176",0.0330252613656454
"cg06430688",0.860883483584584
"cg02915530",0.325730960411452
"cg19716238",0.862341525711019
"cg16301163",0.459380881138243
"cg01301326",0.249313378555756
"cg10423328",0.73885865567104
"cg05674036",0.170796820048767
"cg27424244",0.296059384630231
"cg13299927",0.681664821966932
"cg17814457",0.78092611669774
"cg14578146",0.0513831811165069
"cg13981483",0.449426059329607
"cg27450030",0.899932975478343
"cg21486233",0.090790196180798
"cg23302649",0.60955497107515
"cg14059126",0.0678374135211297
"cg12149911",0.877625801219487
"cg07965566",0.243921857719679
"cg01797169",0.430073557308955
"cg07729440",0.0793961161662757
"cg21845457",0.167996167674328
"cg06918793",0.543264164405404
"cg10636144",0.323824517489766
